,price
4382,450000.0
5077,740000.0
21182,279950.0
20650,560000.0
17063,450600.0
7595,300000.0
3331,380000.0
18310,530100.0
17074,251000.0
19521,425000.0
20836,402395.0
14637,415000.0
15899,300000.0
14606,395000.0
12607,589500.0
11806,512000.0
16016,497300.0
15401,850000.0
14542,548000.0
2526,535000.0
19331,399888.0
17055,630000.0
12025,756450.0
14193,950000.0
17408,557000.0
9802,510000.0
6854,450000.0
3257,1100000.0
15449,657000.0
8472,452000.0
9271,926500.0
11276,530000.0
19259,168000.0
4669,441500.0
8000,355200.0
13130,550000.0
6445,286285.0
21456,450000.0
14875,419000.0
21286,300000.0
1151,425000.0
10876,238950.0
10753,289571.0
18864,510000.0
21493,649950.0
2939,335000.0
13295,162000.0
1806,574000.0
10826,458000.0
1952,232500.0
14546,557500.0
9467,645000.0
12890,400000.0
14522,410000.0
15789,650000.0
1124,505000.0
17488,405000.0
19173,205950.0
5075,465000.0
8504,549950.0
21006,415000.0
3787,374950.0
7965,466000.0
18397,306000.0
641,305000.0
2509,526000.0
18303,250000.0
21570,330000.0
2225,665000.0
18439,380000.0
2852,635000.0
12576,309500.0
1219,307000.0
7800,615000.0
4555,900000.0
11376,438600.0
15889,370000.0
5858,219900.0
19118,353000.0
10930,357000.0
5086,240000.0
10642,738000.0
4108,685000.0
15890,442500.0
3669,480000.0
21382,499990.0
12707,245000.0
8474,1285000.0
3755,194820.0
12758,505000.0
13073,469000.0
10436,312000.0
3506,635000.0
10954,875000.0
8395,235000.0
20037,692000.0
5490,280000.0
17729,600000.0
2963,580000.0
14455,287000.0
1322,279950.0
3728,422000.0
18573,768000.0
19832,449950.0
21281,448000.0
21082,800000.0
8747,233000.0
5575,245000.0
10920,449000.0
15821,525000.0
8055,450000.0
13158,315275.0
14948,440000.0
10019,291600.0
12023,680000.0
14309,577000.0
9959,437500.0
14722,240000.0
6625,367500.0
9013,685000.0
501,475000.0
11957,499000.0
19373,485000.0
1135,420000.0
5770,375000.0
5205,1050000.0
1791,686000.0
11744,400000.0
20211,347500.0
20590,445000.0
6503,219950.0
21502,453000.0
21593,1088000.0
3730,705000.0
14687,230000.0
12272,432500.0
11435,470000.0
1727,435000.0
2347,430000.0
15143,285000.0
15041,352000.0
6081,670000.0
20517,292000.0
10191,225000.0
11280,500000.0
3395,369900.0
15176,225000.0
10006,124500.0
10138,678000.0
218,1072000.0
1090,837700.0
8883,287000.0
7171,436500.0
13688,661000.0
8852,291000.0
14022,380000.0
15755,315000.0
26,937000.0
21131,525000.0
10834,812000.0
7841,323000.0
13712,700000.0
5823,540000.0
9965,485000.0
20771,650000.0
21474,359800.0
13009,340000.0
9380,533000.0
11088,195000.0
12177,595000.0
643,729500.0
20175,440000.0
8908,998000.0
18986,200000.0
6769,394000.0
5363,307000.0
1121,239000.0
2254,1339000.0
21391,269950.0
13195,525000.0
11735,400000.0
11561,240000.0
14088,335000.0
15424,479000.0
12797,395000.0
21605,610685.0
17773,546000.0
15244,667500.0
734,347500.0
14162,279000.0
6300,625000.0
4124,277500.0
8420,556000.0
15867,257500.0
16483,627000.0
5956,285000.0
12227,324500.0
3962,600000.0
2810,175000.0
12136,575000.0
10575,280000.0
21504,810000.0
12221,474950.0
19546,515000.0
4319,432500.0
12373,172000.0
15556,439950.0
1429,354000.0
13119,360000.0
3332,250000.0
20123,351000.0
2207,258500.0
8777,540000.0
17469,485000.0
20697,360000.0
7176,565000.0
18547,450000.0
10422,750000.0
3937,442500.0
12118,350000.0
2146,950000.0
1704,469000.0
10522,645000.0
4318,402500.0
7661,670000.0
14903,638000.0
18401,350500.0
11775,168000.0
8746,280000.0
18275,285000.0
15175,350000.0
17332,376000.0
16757,205000.0
14950,295000.0
9603,1157200.0
10294,488500.0
11101,305000.0
2047,528000.0
16270,454450.0
15598,383000.0
13722,1160000.0
2308,1185000.0
18483,543000.0
5703,395000.0
9290,490000.0
5479,111300.0
6238,380000.0
8125,200000.0
1549,450000.0
1405,439000.0
15570,715000.0
19261,320000.0
13504,440250.0
19642,493000.0
5982,560000.0
7290,550000.0
16603,225000.0
13111,381000.0
5972,215000.0
10043,555000.0
13006,750000.0
533,160000.0
15743,700000.0
237,410000.0
12457,540000.0
6466,455000.0
12263,450000.0
20028,918000.0
1988,627500.0
6512,1240000.0
20988,820000.0
19999,649950.0
11949,872750.0
16312,198500.0
20638,261000.0
2275,610000.0
20587,855000.0
15611,275000.0
16601,439000.0
5699,770000.0
4634,865000.0
5931,840000.0
5875,605000.0
4842,407500.0
8006,390000.0
9061,499000.0
21528,585000.0
15641,253000.0
2495,660000.0
14420,290000.0
12260,495000.0
3244,190000.0
14072,375000.0
16305,321000.0
14358,375000.0
7181,249000.0
13695,300000.0
16384,250000.0
12929,555000.0
19122,250000.0
5064,430000.0
16026,571000.0
12516,572000.0
6188,675000.0
9437,375500.0
5714,565000.0
5720,305000.0
1251,276900.0
13649,440000.0
13641,495000.0
15090,245000.0
8440,587450.0
19048,365000.0
16630,429950.0
6708,455000.0
15744,560000.0
12422,317000.0
161,438000.0
1619,245000.0
15740,546200.0
5693,294010.0
7362,269500.0
18782,1268890.0
10808,625000.0
15421,685000.0
13672,1031000.0
1586,1150000.0
2895,180000.0
445,400000.0
15969,317000.0
21245,349950.0
18406,265000.0
2845,1400000.0
3792,702000.0
5819,570000.0
4841,359000.0
18044,215000.0
3021,502000.0
2616,279900.0
10582,730000.0
18538,410000.0
18313,835000.0
13026,550000.0
6616,299950.0
7534,622000.0
16094,499950.0
8011,375000.0
12733,1149000.0
20040,415000.0
15637,740000.0
5305,430000.0
8748,275000.0
5362,335000.0
2137,251700.0
10432,449500.0
12219,250000.0
189,585188.0
18734,399950.0
18968,1161000.0
1408,283500.0
19139,335000.0
8805,285000.0
16121,240000.0
11788,957000.0
15397,325000.0
19980,415000.0
8647,929950.0
11645,900000.0
21509,600000.0
7472,725000.0
8263,224000.0
13228,150000.0
10182,357000.0
9985,632750.0
25,233000.0
3446,199000.0
1107,609850.0
13157,485000.0
11128,460000.0
11853,500000.0
20716,445000.0
10735,585000.0
12586,932808.0
17491,361600.0
16289,295500.0
12215,570000.0
6485,710000.0
18033,492500.0
281,170000.0
12696,1100000.0
4002,762000.0
5985,441000.0
21291,480000.0
1157,790000.0
13631,255000.0
2548,235000.0
16556,223000.0
7928,203000.0
14821,1060000.0
13430,450000.0
4033,325000.0
15432,660000.0
2438,985000.0
8210,203000.0
7250,950000.0
16897,972000.0
1900,330000.0
16065,280000.0
372,530000.0
9301,612500.0
18917,268000.0
3897,876650.0
15677,779000.0
3622,218450.0
3921,1208000.0
6800,645000.0
20139,309000.0
13289,270000.0
18928,415000.0
13840,320000.0
7446,277000.0
19133,1028950.0
8119,285000.0
13279,717500.0
7336,379900.0
13160,240000.0
6007,464625.0
4876,498800.0
899,291500.0
14217,241450.0
20046,498000.0
570,338900.0
2000,470450.0
13639,469900.0
1230,349000.0
7867,580135.0
17264,255000.0
12294,345000.0
10717,555000.0
3716,360000.0
1741,372000.0
1160,267500.0
6353,215000.0
19866,415000.0
19836,285000.0
2723,438000.0
15206,471000.0
1333,430000.0
16604,250000.0
12736,325000.0
7068,1038000.0
12198,260000.0
14404,265800.0
9645,399888.0
2199,347000.0
19618,451000.0
13589,312500.0
5123,730000.0
16382,490000.0
1657,400000.0
9935,1275000.0
366,673000.0
139,519950.0
8690,404000.0
17169,745000.0
11431,282000.0
348,206600.0
4975,815000.0
18253,400000.0
9788,725000.0
14189,639950.0
17746,427000.0
10814,432500.0
5625,235000.0
8755,305000.0
11155,256000.0
1971,250000.0
2405,603000.0
16228,202500.0
3315,294000.0
12636,585000.0
9711,510000.0
19683,390000.0
3902,270000.0
1975,200000.0
5751,1150000.0
15331,345000.0
18949,399950.0
6284,499000.0
801,1216000.0
8231,480000.0
8512,415000.0
21045,518380.0
2218,782000.0
17710,425000.0
14471,600000.0
12094,630000.0
16740,424000.0
6746,204555.0
4569,140000.0
14662,850000.0
7779,1150000.0
9585,730000.0
4765,675000.0
451,333500.0
9810,616500.0
21590,1222500.0
18962,450000.0
9869,176000.0
5882,200000.0
16126,550000.0
17856,718000.0
16225,1200000.0
12222,490000.0
946,260000.0
20723,425000.0
8969,397900.0
18655,1388000.0
11368,334950.0
15077,683000.0
12005,1300000.0
14112,450000.0
20645,799000.0
19531,1280000.0
2053,195000.0
17713,590000.0
7793,358000.0
16416,321000.0
19011,550000.0
21395,779000.0
6718,712000.0
19533,450000.0
16785,273000.0
11422,589000.0
8023,435000.0
3444,100000.0
13261,280000.0
10359,216000.0
18456,245000.0
1162,435000.0
20093,399950.0
20238,749000.0
15365,120750.0
15806,336000.0
17145,297950.0
3210,680000.0
7155,250000.0
19678,425000.0
18289,405000.0
1859,685000.0
10305,285000.0
3339,265000.0
10438,690000.0
4119,405000.0
20356,359950.0
3585,221000.0
2721,223000.0
17934,215000.0
14069,221000.0
10748,265000.0
1855,315000.0
7641,385000.0
5757,365000.0
18245,476000.0
19556,675000.0
7230,438000.0
9555,570000.0
12617,670000.0
4782,260000.0
9644,265000.0
5602,269000.0
21444,410000.0
16047,300000.0
1892,300000.0
2334,264900.0
13702,230000.0
6590,675000.0
6173,197000.0
394,1118000.0
1658,335000.0
12045,585000.0
20908,350000.0
14174,427500.0
7902,463000.0
7726,925000.0
11636,254000.0
4771,735000.0
12782,449950.0
9308,779000.0
10282,540500.0
1878,832000.0
16985,414950.0
3964,364950.0
5174,290256.0
6029,575000.0
14713,998000.0
20572,467000.0
17116,310000.0
3903,978500.0
19549,419950.0
952,460500.0
10885,485000.0
1808,850000.0
19228,279950.0
3837,395000.0
17790,296500.0
5567,302282.0
19760,292000.0
14296,575000.0
1912,339950.0
3853,1075000.0
20208,475000.0
3126,775000.0
13970,600000.0
13449,495000.0
20228,565997.0
4727,650000.0
16191,465000.0
3403,221700.0
19622,1150000.0
3393,405000.0
19106,600000.0
19030,482000.0
19220,640000.0
13032,633100.0
13162,310000.0
11858,700000.0
8406,510000.0
11688,597500.0
18166,230000.0
16406,445000.0
1547,503000.0
20567,700000.0
4603,305000.0
3188,200000.0
16965,485000.0
16687,396000.0
12103,505000.0
2934,380000.0
872,795000.0
19880,210000.0
5030,464000.0
14183,500000.0
5587,450000.0
18625,588000.0
5608,850000.0
12893,335000.0
19757,420000.0
3924,1495000.0
19540,588000.0
4810,255000.0
15563,750000.0
5106,422500.0
4763,310000.0
17963,437000.0
18134,330000.0
10517,313000.0
6955,635000.0
5946,514000.0
18269,425000.0
5534,525000.0
8530,215000.0
2867,660000.0
10058,620000.0
10564,195000.0
13016,460000.0
14100,802000.0
8003,860000.0
4489,716000.0
9123,245000.0
6875,425000.0
2312,260000.0
7609,560000.0
9514,380000.0
20508,394950.0
11440,848000.0
17990,399900.0
2049,575000.0
195,256883.0
14125,875000.0
20425,1015000.0
8972,394999.0
16693,324950.0
787,460000.0
10820,325000.0
18293,420000.0
18672,320000.0
12750,344500.0
19370,199900.0
15222,1150000.0
14908,234999.0
17192,526000.0
21304,799950.0
10312,398000.0
17317,451000.0
6465,1289000.0
12120,400000.0
6735,647500.0
1477,652100.0
350,299000.0
13626,240000.0
11582,408000.0
17523,199500.0
9377,405000.0
20577,825000.0
7547,165000.0
2087,419000.0
7326,275000.0
16681,430000.0
8039,455000.0
10403,420000.0
12409,235000.0
13930,246000.0
18158,700000.0
17454,445000.0
1522,337000.0
794,210000.0
10108,679975.0
9489,238000.0
2585,347500.0
5498,366350.0
20654,327000.0
16625,1200690.0
15202,710000.0
17788,390000.0
8456,299000.0
19415,495000.0
41,775000.0
11492,499000.0
18587,250200.0
19767,719000.0
14761,537000.0
11904,520000.0
6976,415000.0
21064,769995.0
19551,255000.0
10939,500000.0
14473,782000.0
1490,423000.0
20053,555000.0
4604,799000.0
13373,418000.0
18348,255950.0
14003,279900.0
14274,960000.0
11246,300000.0
15804,1187500.0
7403,269000.0
16063,278000.0
10644,338150.0
5195,850000.0
9861,960000.0
19902,615000.0
4188,585000.0
18796,536000.0
20327,427000.0
15307,297975.0
4355,525000.0
17210,549950.0
20851,447500.0
10320,365000.0
21087,223990.0
12386,395000.0
6287,890000.0
5794,665000.0
14298,515000.0
15396,419950.0
9235,250000.0
2722,410000.0
142,205000.0
2660,523000.0
6859,406100.0
15587,1005000.0
18187,273500.0
21503,735000.0
7598,539950.0
17942,623500.0
10681,795000.0
18612,460000.0
12407,352000.0
19407,525000.0
17248,650000.0
16401,578000.0
8375,1250000.0
11825,335000.0
17748,488800.0
9747,315000.0
6521,439000.0
4740,190000.0
14817,260000.0
450,1450000.0
10016,292050.0
9250,243000.0
3926,775000.0
20599,376000.0
6492,280000.0
19712,263000.0
1998,465000.0
157,320000.0
10719,392500.0
19989,1100000.0
4690,540000.0
1108,200000.0
12862,595000.0
9330,825000.0
8141,360000.0
11349,490000.0
18497,340000.0
19818,419354.0
6567,280000.0
16409,225000.0
9294,826000.0
11696,245000.0
7263,606400.0
1117,624000.0
5557,465425.0
13535,249900.0
6601,290000.0
12608,291000.0
11025,760000.0
18539,562000.0
3431,357250.0
4179,360000.0
9386,415500.0
20935,577450.0
600,507000.0
9560,235000.0
13575,279000.0
13850,838000.0
19237,306000.0
11206,600000.0
13992,200000.0
16692,540000.0
659,888000.0
12016,920000.0
9806,357000.0
17049,455000.0
12006,350000.0
15395,255000.0
229,516500.0
3960,410000.0
10825,515700.0
20184,1312000.0
21413,869950.0
16545,362000.0
8636,175000.0
1559,720000.0
19608,413100.0
940,565000.0
19665,320000.0
17464,389950.0
10326,150000.0
7355,315000.0
12427,230000.0
20457,950000.0
2654,900000.0
6048,751000.0
11456,300000.0
7301,409000.0
2359,262000.0
17483,363000.0
14537,156000.0
625,289500.0
11418,474000.0
6786,399950.0
4239,384400.0
1935,1249000.0
14264,429000.0
288,675000.0
262,525000.0
11364,875000.0
21019,345000.0
5062,250000.0
15067,405100.0
11791,350000.0
7136,222000.0
15243,480000.0
13834,618250.0
5343,585000.0
2337,358000.0
8273,546500.0
6869,312000.0
20912,375000.0
10635,739000.0
484,1385000.0
16786,750000.0
6562,269000.0
2612,399950.0
7013,605000.0
5674,349950.0
13802,760000.0
19503,246000.0
9412,270000.0
18395,705000.0
10408,185000.0
13880,665000.0
16673,448000.0
19867,400000.0
7365,325000.0
18939,90000.0
6983,744000.0
20832,357500.0
797,710000.0
15297,1330000.0
18574,397380.0
11226,1400000.0
6671,870000.0
5912,390000.0
13474,485000.0
9495,308000.0
9584,340000.0
20717,285000.0
10499,1350000.0
5175,279950.0
11040,1225000.0
20556,350000.0
1760,599950.0
17403,261000.0
16397,395000.0
4779,660000.0
8734,691000.0
3843,495000.0
13217,455000.0
13010,413252.0
11662,790000.0
98,314000.0
3213,505000.0
13677,349950.0
14694,282000.0
18354,545000.0
13443,265000.0
15539,329950.0
3734,800000.0
11090,540000.0
19197,360000.0
18334,480000.0
1663,720500.0
12748,750000.0
12130,577000.0
21337,344000.0
18924,716125.0
6316,470000.0
7703,775000.0
585,330000.0
10102,312500.0
20625,1060000.0
610,340000.0
15723,565000.0
7524,579000.0
6452,340000.0
21031,359782.0
16770,770000.0
20520,799950.0
18764,731781.0
1787,552500.0
5556,578888.0
13486,665000.0
19233,654000.0
21052,1075000.0
12200,565000.0
19177,735000.0
20033,580000.0
9343,582500.0
20320,385000.0
1193,655000.0
15939,237000.0
8117,386000.0
20846,369950.0
20449,294000.0
21142,695000.0
19469,600000.0
14872,475000.0
16275,270000.0
20726,635000.0
17673,217500.0
20886,457000.0
2706,383000.0
5471,810000.0
9236,500000.0
17374,842500.0
206,677900.0
8085,537000.0
10055,375000.0
2056,320000.0
17705,605000.0
17425,480000.0
8660,318000.0
2014,352000.0
164,420000.0
5117,1309500.0
19651,319500.0
9776,375000.0
4827,318000.0
9273,200000.0
1461,459000.0
15626,390000.0
13126,346000.0
14303,397000.0
20695,500000.0
7894,204750.0
7922,305000.0
4389,580000.0
7713,340000.0
14472,275000.0
17481,440000.0
13806,325000.0
10277,708000.0
11092,272000.0
3467,288000.0
2907,760000.0
19759,1205000.0
15438,278226.0
16326,261350.0
10828,653750.0
15805,468000.0
2142,765000.0
10420,740000.0
8193,339950.0
20138,734000.0
5136,690700.0
18263,475000.0
18726,707000.0
2822,459950.0
6548,346100.0
10301,335620.0
14257,295000.0
14414,245000.0
2143,292500.0
8526,320000.0
9232,510000.0
3556,325000.0
13180,335000.0
14810,250000.0
16623,369950.0
19006,455000.0
18959,315000.0
1766,487250.0
18840,518000.0
21401,438000.0
1308,375000.0
12769,415000.0
12732,287000.0
10251,212644.0
1037,415000.0
16575,461000.0
19947,395000.0
9736,292000.0
17940,610000.0
1682,390000.0
847,628000.0
1191,220000.0
10957,525000.0
6404,225500.0
5594,463000.0
16433,555000.0
10486,301350.0
16453,525300.0
17666,800000.0
11416,106000.0
21010,525000.0
5213,368000.0
553,261000.0
9536,410000.0
17457,330000.0
12981,280000.0
20923,1149000.0
3473,275000.0
12355,305000.0
11404,253500.0
14562,279000.0
17386,780000.0
16417,653000.0
21543,459000.0
11015,186000.0
11249,246900.0
4058,299950.0
6801,599000.0
16490,220000.0
16477,414000.0
3672,772500.0
19453,300000.0
2625,465000.0
11062,570000.0
19266,302000.0
5155,370000.0
1098,285000.0
6031,300000.0
14878,915000.0
2065,150000.0
13410,269000.0
20516,319950.0
8099,279000.0
20237,724500.0
17011,420000.0
1030,900000.0
15225,585000.0
18755,630500.0
9445,297000.0
5372,285000.0
9815,225000.0
2228,210000.0
17493,1050000.0
17928,428000.0
12362,285000.0
5230,532500.0
1812,439000.0
19349,708000.0
15750,485000.0
7786,305000.0
14271,487500.0
17839,269950.0
19564,1360000.0
21551,1375000.0
10705,300000.0
15291,635250.0
5252,589950.0
2208,783000.0
11583,306500.0
14373,550700.0
14907,740000.0
6596,715000.0
4066,565000.0
1458,672500.0
3156,830000.0
2581,695000.0
12022,432500.0
10271,426950.0
19554,1080000.0
6161,525000.0
17237,569950.0
17304,390000.0
3819,475000.0
8752,426250.0
20466,750000.0
9714,937500.0
6397,144000.0
6068,827000.0
16801,225000.0
18899,682000.0
18474,552700.0
9096,384000.0
8907,259950.0
1403,658588.0
1757,550000.0
3847,510000.0
10749,1135000.0
20566,345000.0
4182,489200.0
12139,471000.0
19904,615000.0
12785,537000.0
13356,766500.0
16531,400000.0
11013,1020000.0
10174,235000.0
14912,500000.0
17440,337000.0
21290,549995.0
14549,260000.0
16383,415000.0
7335,445500.0
19357,1400000.0
11432,745000.0
20998,899000.0
4993,650000.0
10974,400000.0
20077,1035290.0
16376,817000.0
12537,230000.0
18995,210000.0
699,980000.0
11692,1081000.0
20049,580000.0
14628,609000.0
2519,545000.0
12554,313000.0
12158,452000.0
7296,375000.0
16771,600000.0
6088,450000.0
4695,646000.0
12511,356000.0
13369,375000.0
17311,427500.0
20871,798500.0
4082,382450.0
15030,227000.0
6451,259000.0
10131,309000.0
796,737500.0
17566,970000.0
6120,185000.0
2246,509950.0
14422,500000.0
21490,529000.0
19807,449950.0
10054,620000.0
7144,419900.0
18653,465000.0
12092,299000.0
2430,305500.0
18052,247000.0
11741,405000.0
6662,193000.0
13585,340000.0
20710,459000.0
14811,1180000.0
5563,266000.0
10999,540000.0
6644,580379.0
9166,315000.0
5637,450000.0
5454,890000.0
19516,480000.0
4643,652500.0
10089,383610.0
15964,490000.0
17152,750000.0
10366,750000.0
12364,1115000.0
16929,725000.0
18491,621000.0
11532,610000.0
20373,588000.0
7975,365000.0
3541,326000.0
5058,397500.0
9433,272000.0
20426,998000.0
15274,605000.0
7266,415000.0
8275,219900.0
16860,585000.0
19083,850000.0
21561,750000.0
19695,250000.0
19115,283500.0
9524,490000.0
6317,733000.0
3717,157340.0
17364,418500.0
6420,585000.0
400,557000.0
3269,805500.0
16,395000.0
21132,345000.0
19986,1465000.0
7573,320000.0
606,531000.0
4833,550000.0
5966,637000.0
10989,1125000.0
19192,328000.0
4913,278000.0
10868,392500.0
4910,419500.0
11486,390000.0
8856,470000.0
165,370000.0
685,802541.0
14645,340000.0
21387,274800.0
16441,1220000.0
15181,415000.0
5670,689000.0
8186,600000.0
11142,605000.0
7945,237000.0
4954,474900.0
19129,430000.0
6701,449950.0
4592,851000.0
3807,772000.0
11078,365000.0
6285,1202500.0
10179,471000.0
1579,605000.0
15170,509900.0
18874,381000.0
783,715000.0
5826,250000.0
9921,325000.0
21520,1408760.0
4628,710000.0
12694,290000.0
20631,380000.0
19454,780000.0
3373,700000.0
9215,1100000.0
1431,715000.0
1409,425000.0
10572,410000.0
1668,550000.0
14415,700180.0
9002,680000.0
6557,121800.0
9281,406000.0
17984,351000.0
5572,362000.0
12445,592500.0
5198,813000.0
13879,330000.0
17485,365000.0
3946,400000.0
6639,471000.0
10369,680000.0
14151,950000.0
7324,363500.0
19862,550000.0
6765,350000.0
5299,405000.0
12610,190000.0
18710,280000.0
20963,230000.0
2552,313000.0
862,539900.0
8936,315000.0
12185,170000.0
12140,450000.0
12698,230000.0
8159,650000.0
7519,330000.0
14215,1285000.0
20545,455000.0
19685,1054690.0
7305,445000.0
3034,235000.0
16130,680000.0
19374,330000.0
15850,205000.0
5910,250000.0
17850,620047.0
18787,900000.0
2591,375000.0
11386,290000.0
21612,325000.0
15062,150000.0
8627,665000.0
5035,235000.0
6042,230000.0
8483,799990.0
20048,895000.0
5789,415000.0
16517,304000.0
6049,675000.0
7552,520000.0
6880,810000.0
20840,616950.0
12974,625000.0
8461,140000.0
7876,439888.0
8522,312000.0
21538,324000.0
12544,567500.0
11677,218000.0
1862,765000.0
12609,1300000.0
573,650000.0
4209,825000.0
5559,539950.0
4548,466000.0
10614,489950.0
18256,1387800.0
4517,360000.0
21119,769995.0
18513,280000.0
10140,112000.0
20526,584000.0
19340,770126.0
15456,100000.0
2884,1049000.0
17125,224400.0
19247,178500.0
5920,235000.0
16554,450000.0
9936,380000.0
10934,420000.0
20983,303210.0
17813,744000.0
5013,226550.0
19957,840000.0
149,511000.0
17070,406000.0
19205,695000.0
8754,1175000.0
15836,1160000.0
4554,250000.0
7626,730000.0
239,472000.0
16284,850000.0
21177,663000.0
10994,580000.0
7291,353000.0
10347,745000.0
14028,389000.0
3159,431000.0
645,240000.0
19337,875000.0
2728,570000.0
19955,570000.0
19863,649000.0
10758,520000.0
16216,315000.0
10284,218000.0
15137,220000.0
12349,1340000.0
19929,440000.0
14442,697000.0
9907,350000.0
5370,572650.0
8732,382888.0
7606,785000.0
12626,209900.0
20293,302860.0
8171,285950.0
20772,563500.0
1768,1175000.0
14824,379950.0
4361,600000.0
20691,499950.0
2533,865000.0
10996,757000.0
21594,350000.0
3804,304999.0
6862,685000.0
18630,802000.0
17503,241500.0
20761,739000.0
5309,535000.0
20203,780000.0
16854,825000.0
14544,325250.0
8031,399000.0
12928,305240.0
14383,285000.0
13330,305000.0
21247,510000.0
6923,315000.0
11033,903000.0
1144,225500.0
18047,240000.0
21341,895950.0
19186,500000.0
11803,510000.0
4468,925000.0
14447,200126.0
18153,373000.0
21598,541800.0
7601,482000.0
6810,256400.0
17904,950000.0
9368,950000.0
7804,459000.0
1004,245000.0
16402,341950.0
2920,1125000.0
11961,590000.0
9055,285000.0
16730,209950.0
15354,572500.0
17424,281700.0
18055,525000.0
17271,423000.0
9874,311000.0
3114,483500.0
16423,558000.0
5129,950000.0
20997,699000.0
3354,900000.0
7400,183500.0
3773,899000.0
6967,316000.0
12618,500000.0
1342,780000.0
3304,206000.0
17874,334200.0
19905,500000.0
10074,333760.0
5890,420000.0
10851,500000.0
16788,400000.0
4728,248500.0
21025,727000.0
1326,625000.0
15586,625000.0
21069,389517.0
13990,940000.0
10123,465000.0
5622,477000.0
9819,475000.0
1832,550000.0
12426,710000.0
9888,713000.0
6592,814000.0
8836,370000.0
15977,1190000.0
19196,1185000.0
3741,672000.0
7218,500007.0
16330,625000.0
11626,440000.0
16087,180000.0
1311,225000.0
2185,700000.0
11068,870000.0
12486,230500.0
12568,990000.0
10096,299000.0
16887,560000.0
13779,375000.0
7056,307550.0
10107,255000.0
3696,350000.0
7321,355000.0
17763,530000.0
6154,610000.0
13960,695000.0
14446,445434.0
5000,519000.0
16922,560000.0
13375,450000.0
12899,315000.0
12320,290000.0
4250,1011000.0
9108,420000.0
6695,490000.0
4542,300000.0
19789,550000.0
414,339000.0
19804,348000.0
13481,975000.0
16564,333500.0
8430,749950.0
11268,1400000.0
14382,550000.0
11823,419000.0
11816,380000.0
16747,630000.0
11,468000.0
4875,593450.0
1199,630000.0
10928,711000.0
2931,1010000.0
6622,371500.0
9428,800000.0
12314,215000.0
3061,790000.0
11458,350000.0
7175,570000.0
11790,205000.0
14775,655000.0
9129,1085000.0
12879,840000.0
18254,225000.0
21347,338000.0
2943,325000.0
12455,1068000.0
9315,209950.0
2240,310000.0
20317,425000.0
3818,540000.0
19621,235000.0
17243,349900.0
9217,310000.0
8385,751000.0
1394,519900.0
3803,795000.0
5574,241500.0
18198,488000.0
16015,730000.0
1017,475000.0
7948,200000.0
3639,200000.0
4216,305000.0
1698,340000.0
3250,240000.0
16117,290000.0
20987,477500.0
497,299000.0
20149,385000.0
13272,545000.0
8036,258305.0
5839,245000.0
21233,469950.0
8328,1218000.0
17499,268000.0
5225,299000.0
20412,565000.0
3372,494000.0
8320,689000.0
12134,975000.0
13689,362764.0
9738,518000.0
14292,346500.0
14624,438000.0
13913,470000.0
21190,405000.0
4551,412000.0
10279,405000.0
17787,799000.0
21089,359950.0
20817,415000.0
20979,399900.0
15879,330000.0
15954,819000.0
5358,300000.0
14988,589000.0
15929,910000.0
18004,1321620.0
12656,676000.0
20743,355000.0
13986,626000.0
7701,345000.0
10214,700000.0
9416,447450.0
9775,1100000.0
10451,482000.0
4581,1050000.0
17691,389900.0
11228,310000.0
2009,485000.0
12882,485000.0
5895,434975.0
6442,278500.0
12392,335000.0
13920,235500.0
7777,585000.0
9317,440000.0
3328,487028.0
6724,305000.0
6796,502550.0
15770,520000.0
12789,282500.0
126,445000.0
16561,185000.0
5494,736000.0
1262,530000.0
2341,545000.0
19589,235000.0
8666,975000.0
1252,399000.0
9409,1008000.0
7145,410000.0
5298,243400.0
10962,271000.0
1076,310000.0
6410,315000.0
15731,715000.0
287,405000.0
15199,350000.0
985,535000.0
16387,935000.0
1978,815000.0
21338,435000.0
18082,580000.0
632,426700.0
18751,259000.0
1776,327500.0
18201,608000.0
19039,680000.0
14468,307000.0
10069,356000.0
3654,245000.0
15940,200500.0
6261,848000.0
21583,399950.0
3255,418000.0
9717,400000.0
6244,545000.0
17368,286000.0
10784,710000.0
14324,750000.0
20331,442515.0
16012,987000.0
6424,257950.0
9690,260750.0
13452,444000.0
11331,305000.0
5860,473000.0
11071,420000.0
17054,314000.0
642,595000.0
12241,197400.0
6581,480000.0
3457,345950.0
12875,310000.0
14080,260000.0
10464,450000.0
2159,455000.0
3295,380000.0
13428,415000.0
3909,420000.0
8518,250000.0
3232,475000.0
14633,385000.0
2330,250000.0
4711,572500.0
13,400000.0
1677,165050.0
18342,442200.0
2418,280000.0
4760,950000.0
12475,645000.0
382,389000.0
19988,897000.0
536,452000.0
9339,335000.0
11821,315000.0
14236,675000.0
13054,475000.0
19813,335606.0
541,280000.0
15973,608000.0
9678,432000.0
12757,425000.0
18205,355000.0
12479,800000.0
12868,132500.0
11421,1017000.0
21468,649500.0
12274,480000.0
6717,267000.0
4817,410000.0
15648,342500.0
18536,665000.0
16306,280000.0
21356,345000.0
972,397500.0
6833,515055.0
3538,355000.0
13094,460000.0
15501,1075000.0
8795,265000.0
2115,491500.0
973,524250.0
16940,440000.0
14367,490000.0
7170,280017.0
360,463000.0
13831,395000.0
16702,704000.0
6382,605000.0
13021,360000.0
9148,534950.0
14356,1010000.0
20487,920000.0
2989,425000.0
